,0
3571,tetragonal
3572,orthorhombic
3573,cubic
3574,orthorhombic
3575,orthorhombic
3576,orthorhombic
3577,orthorhombic
3578,cubic
3579,orthorhombic
3580,orthorhombic
3581,orthorhombic
3582,cubic
3583,orthorhombic
3584,cubic
3585,orthorhombic
3586,cubic
3587,orthorhombic
3588,orthorhombic
3589,orthorhombic
3590,orthorhombic
3591,orthorhombic
3592,cubic
3593,orthorhombic
3594,cubic
3595,orthorhombic
3596,orthorhombic
3597,orthorhombic
3598,orthorhombic
3599,cubic
3600,orthorhombic
3601,orthorhombic
3602,orthorhombic
3603,orthorhombic
3604,orthorhombic
3605,orthorhombic
3606,orthorhombic
3607,orthorhombic
3608,orthorhombic
3609,cubic
3610,rhombohedral
3611,orthorhombic
3612,orthorhombic
3613,orthorhombic
3614,orthorhombic
3615,tetragonal
3616,orthorhombic
3617,orthorhombic
3618,cubic
3619,orthorhombic
3620,orthorhombic
3621,rhombohedral
3622,orthorhombic
3623,rhombohedral
3624,orthorhombic
3625,orthorhombic
3626,orthorhombic
3627,orthorhombic
3628,cubic
3629,orthorhombic
3630,orthorhombic
3631,orthorhombic
3632,orthorhombic
3633,orthorhombic
3634,cubic
3635,cubic
3636,cubic
3637,cubic
3638,orthorhombic
3639,cubic
3640,cubic
3641,rhombohedral
3642,orthorhombic
3643,cubic
3644,cubic
3645,orthorhombic
3646,rhombohedral
3647,orthorhombic
3648,cubic
3649,cubic
3650,orthorhombic
3651,cubic
3652,orthorhombic
3653,cubic
3654,cubic
3655,cubic
3656,orthorhombic
3657,cubic
3658,rhombohedral
3659,cubic
3660,orthorhombic
3661,cubic
3662,orthorhombic
3663,cubic
3664,cubic
3665,cubic
3666,cubic
3667,orthorhombic
3668,cubic
3669,cubic
3670,cubic
3671,cubic
3672,rhombohedral
3673,cubic
3674,cubic
3675,cubic
3676,rhombohedral
3677,orthorhombic
3678,cubic
3679,cubic
3680,cubic
3681,cubic
3682,cubic
3683,cubic
3684,cubic
3685,cubic
3686,orthorhombic
3687,cubic
3688,cubic
3689,cubic
3690,cubic
3691,cubic
3692,orthorhombic
3693,cubic
3694,cubic
3695,cubic
3696,cubic
3697,cubic
3698,orthorhombic
3699,cubic
3700,cubic
3701,cubic
3702,orthorhombic
3703,cubic
3704,cubic
3705,cubic
3706,orthorhombic
3707,tetragonal
3708,cubic
3709,cubic
3710,cubic
3711,cubic
3712,orthorhombic
3713,orthorhombic
3714,orthorhombic
3715,cubic
3716,cubic
3717,cubic
3718,orthorhombic
3719,orthorhombic
3720,cubic
3721,cubic
3722,orthorhombic
3723,cubic
3724,cubic
3725,cubic
3726,cubic
3727,orthorhombic
3728,cubic
3729,orthorhombic
3730,cubic
3731,orthorhombic
3732,orthorhombic
3733,cubic
3734,cubic
3735,cubic
3736,cubic
3737,orthorhombic
3738,cubic
3739,cubic
3740,orthorhombic
3741,cubic
3742,cubic
3743,cubic
3744,orthorhombic
3745,cubic
3746,cubic
3747,cubic
3748,cubic
3749,orthorhombic
3750,cubic
3751,cubic
3752,cubic
3753,orthorhombic
3754,cubic
3755,cubic
3756,cubic
3757,cubic
3758,orthorhombic
3759,orthorhombic
3760,cubic
3761,cubic
3762,orthorhombic
3763,cubic
3764,cubic
3765,cubic
3766,orthorhombic
3767,cubic
3768,orthorhombic
3769,orthorhombic
3770,cubic
3771,cubic
3772,cubic
3773,orthorhombic
3774,cubic
3775,cubic
3776,cubic
3777,cubic
3778,cubic
3779,cubic
3780,cubic
3781,orthorhombic
3782,cubic
3783,cubic
3784,cubic
3785,orthorhombic
3786,cubic
3787,cubic
3788,cubic
3789,cubic
3790,cubic
3791,orthorhombic
3792,cubic
3793,cubic
3794,cubic
3795,orthorhombic
3796,cubic
3797,cubic
3798,cubic
3799,cubic
3800,cubic
3801,cubic
3802,orthorhombic
3803,cubic
3804,cubic
3805,cubic
3806,cubic
3807,orthorhombic
3808,cubic
3809,cubic
3810,cubic
3811,cubic
3812,orthorhombic
3813,cubic
3814,cubic
3815,cubic
3816,cubic
3817,cubic
3818,cubic
3819,cubic
3820,cubic
3821,orthorhombic
3822,cubic
3823,cubic
3824,cubic
3825,cubic
3826,cubic
3827,orthorhombic
3828,cubic
3829,cubic
3830,cubic
3831,cubic
3832,cubic
3833,cubic
3834,cubic
3835,cubic
3836,cubic
3837,cubic
3838,cubic
3839,cubic
3840,cubic
3841,orthorhombic
3842,orthorhombic
3843,cubic
3844,cubic
3845,cubic
3846,cubic
3847,orthorhombic
3848,orthorhombic
3849,orthorhombic
3850,orthorhombic
3851,cubic
3852,cubic
3853,cubic
3854,cubic
3855,cubic
3856,cubic
3857,cubic
3858,cubic
3859,cubic
3860,cubic
3861,cubic
3862,cubic
3863,orthorhombic
3864,cubic
3865,orthorhombic
3866,cubic
3867,orthorhombic
3868,cubic
3869,cubic
3870,cubic
3871,cubic
3872,cubic
3873,orthorhombic
3874,cubic
3875,cubic
3876,cubic
3877,cubic
3878,cubic
3879,cubic
3880,orthorhombic
3881,cubic
3882,cubic
3883,cubic
3884,cubic
3885,orthorhombic
3886,cubic
3887,cubic
3888,cubic
3889,cubic
3890,cubic
3891,cubic
3892,cubic
3893,cubic
3894,orthorhombic
3895,cubic
3896,cubic
3897,cubic
3898,orthorhombic
3899,cubic
3900,cubic
3901,cubic
3902,cubic
3903,cubic
3904,orthorhombic
3905,cubic
3906,cubic
3907,cubic
3908,cubic
3909,orthorhombic
3910,cubic
3911,orthorhombic
3912,orthorhombic
3913,orthorhombic
3914,rhombohedral
3915,cubic
3916,orthorhombic
3917,cubic
3918,cubic
3919,cubic
3920,cubic
3921,orthorhombic
3922,cubic
3923,cubic
3924,orthorhombic
3925,cubic
3926,cubic
3927,orthorhombic
3928,cubic
3929,cubic
3930,cubic
3931,orthorhombic
3932,orthorhombic
3933,orthorhombic
3934,cubic
3935,cubic
3936,cubic
3937,cubic
3938,orthorhombic
3939,cubic
3940,orthorhombic
3941,cubic
3942,cubic
3943,orthorhombic
3944,cubic
3945,orthorhombic
3946,cubic
3947,orthorhombic
3948,orthorhombic
3949,cubic
3950,cubic
3951,cubic
3952,cubic
3953,cubic
3954,cubic
3955,orthorhombic
3956,orthorhombic
3957,orthorhombic
3958,cubic
3959,orthorhombic
3960,cubic
3961,cubic
3962,cubic
3963,orthorhombic
3964,cubic
3965,orthorhombic
3966,cubic
3967,cubic
3968,cubic
3969,orthorhombic
3970,cubic
3971,cubic
3972,orthorhombic
3973,orthorhombic
3974,tetragonal
3975,orthorhombic
3976,cubic
3977,orthorhombic
3978,cubic
3979,orthorhombic
3980,cubic
3981,cubic
3982,cubic
3983,orthorhombic
3984,orthorhombic
3985,orthorhombic
3986,orthorhombic
3987,cubic
3988,cubic
3989,orthorhombic
3990,orthorhombic
3991,orthorhombic
3992,orthorhombic
3993,tetragonal
3994,orthorhombic
3995,cubic
3996,orthorhombic
3997,orthorhombic
3998,orthorhombic
3999,cubic
4000,orthorhombic
4001,cubic
4002,orthorhombic
4003,cubic
4004,orthorhombic
4005,cubic
4006,cubic
4007,tetragonal
4008,orthorhombic
4009,orthorhombic
4010,cubic
4011,orthorhombic
4012,orthorhombic
4013,orthorhombic
4014,orthorhombic
4015,orthorhombic
4016,orthorhombic
4017,cubic
4018,orthorhombic
4019,orthorhombic
4020,cubic
4021,orthorhombic
4022,tetragonal
4023,rhombohedral
4024,orthorhombic
4025,orthorhombic
4026,tetragonal
4027,orthorhombic
4028,tetragonal
4029,orthorhombic
4030,orthorhombic
4031,orthorhombic
4032,orthorhombic
4033,cubic
4034,orthorhombic
4035,cubic
4036,orthorhombic
4037,cubic
4038,cubic
4039,orthorhombic
4040,cubic
4041,orthorhombic
4042,cubic
4043,cubic
4044,cubic
4045,orthorhombic
4046,tetragonal
4047,cubic
4048,cubic
4049,cubic
4050,cubic
4051,orthorhombic
4052,orthorhombic
4053,orthorhombic
4054,cubic
4055,cubic
4056,orthorhombic
4057,orthorhombic
4058,orthorhombic
4059,cubic
4060,cubic
4061,cubic
4062,cubic
4063,cubic
4064,cubic
4065,cubic
4066,orthorhombic
4067,cubic
4068,cubic
4069,cubic
4070,cubic
4071,orthorhombic
4072,cubic
4073,cubic
4074,cubic
4075,cubic
4076,orthorhombic
4077,cubic
4078,orthorhombic
4079,cubic
4080,cubic
4081,cubic
4082,cubic
4083,orthorhombic
4084,cubic
4085,cubic
4086,cubic
4087,cubic
4088,cubic
4089,cubic
4090,cubic
4091,cubic
4092,orthorhombic
4093,cubic
4094,cubic
4095,cubic
4096,cubic
4097,orthorhombic
4098,orthorhombic
4099,cubic
4100,cubic
4101,orthorhombic
4102,cubic
4103,cubic
4104,cubic
4105,orthorhombic
4106,cubic
4107,orthorhombic
4108,orthorhombic
4109,cubic
4110,cubic
4111,cubic
4112,orthorhombic
4113,cubic
4114,cubic
4115,cubic
4116,orthorhombic
4117,cubic
4118,cubic
4119,rhombohedral
4120,tetragonal
4121,rhombohedral
4122,cubic
4123,cubic
4124,cubic
4125,cubic
4126,orthorhombic
4127,cubic
4128,cubic
4129,orthorhombic
4130,orthorhombic
4131,cubic
4132,tetragonal
4133,cubic
4134,orthorhombic
4135,cubic
4136,orthorhombic
4137,cubic
4138,orthorhombic
4139,orthorhombic
4140,cubic
4141,orthorhombic
4142,cubic
4143,cubic
4144,cubic
4145,cubic
4146,orthorhombic
4147,cubic
4148,cubic
4149,cubic
4150,cubic
4151,orthorhombic
4152,cubic
4153,cubic
4154,cubic
4155,cubic
4156,orthorhombic
4157,cubic
4158,cubic
4159,cubic
4160,orthorhombic
4161,rhombohedral
4162,cubic
4163,cubic
4164,cubic
4165,orthorhombic
4166,orthorhombic
4167,cubic
4168,cubic
4169,orthorhombic
4170,cubic
4171,cubic
4172,cubic
4173,cubic
4174,orthorhombic
4175,orthorhombic
4176,orthorhombic
4177,cubic
4178,cubic
4179,cubic
4180,orthorhombic
4181,cubic
4182,orthorhombic
4183,orthorhombic
4184,orthorhombic
4185,orthorhombic
4186,cubic
4187,cubic
4188,cubic
4189,cubic
4190,cubic
4191,rhombohedral
4192,cubic
4193,cubic
4194,cubic
4195,cubic
4196,cubic
4197,orthorhombic
4198,cubic
4199,cubic
4200,cubic
4201,orthorhombic
4202,orthorhombic
4203,orthorhombic
4204,cubic
4205,cubic
4206,cubic
4207,cubic
4208,orthorhombic
4209,cubic
4210,orthorhombic
4211,cubic
4212,cubic
4213,rhombohedral
4214,cubic
4215,orthorhombic
4216,cubic
4217,orthorhombic
4218,orthorhombic
4219,cubic
4220,cubic
4221,cubic
4222,cubic
4223,cubic
4224,cubic
4225,orthorhombic
4226,orthorhombic
4227,orthorhombic
4228,cubic
4229,cubic
4230,cubic
4231,cubic
4232,cubic
4233,orthorhombic
4234,cubic
4235,cubic
4236,cubic
4237,cubic
4238,cubic
4239,orthorhombic
4240,cubic
4241,cubic
4242,orthorhombic
4243,cubic
4244,cubic
4245,cubic
4246,cubic
4247,rhombohedral
4248,cubic
4249,cubic
4250,rhombohedral
4251,rhombohedral
4252,cubic
4253,cubic
4254,cubic
4255,rhombohedral
4256,cubic
4257,cubic
4258,cubic
4259,rhombohedral
4260,cubic
4261,rhombohedral
4262,cubic
4263,cubic
4264,cubic
4265,cubic
4266,cubic
4267,rhombohedral
4268,cubic
4269,orthorhombic
4270,cubic
4271,orthorhombic
4272,cubic
4273,cubic
4274,cubic
4275,cubic
4276,orthorhombic
4277,cubic
4278,cubic
4279,cubic
4280,cubic
4281,cubic
4282,cubic
4283,cubic
4284,cubic
4285,cubic
4286,orthorhombic
4287,cubic
4288,cubic
4289,cubic
4290,cubic
4291,cubic
4292,cubic
4293,cubic
4294,orthorhombic
4295,rhombohedral
4296,cubic
4297,cubic
4298,cubic
4299,cubic
4300,cubic
4301,orthorhombic
4302,cubic
4303,cubic
4304,cubic
4305,cubic
4306,cubic
4307,rhombohedral
4308,cubic
4309,cubic
4310,cubic
4311,orthorhombic
4312,cubic
4313,cubic
4314,cubic
4315,orthorhombic
4316,tetragonal
4317,cubic
4318,cubic
4319,cubic
4320,cubic
4321,orthorhombic
4322,orthorhombic
4323,tetragonal
4324,orthorhombic
4325,cubic
4326,cubic
4327,cubic
4328,orthorhombic
4329,orthorhombic
4330,cubic
4331,cubic
4332,orthorhombic
4333,cubic
4334,cubic
4335,cubic
4336,cubic
4337,orthorhombic
4338,cubic
4339,orthorhombic
4340,cubic
4341,orthorhombic
4342,orthorhombic
4343,cubic
4344,cubic
4345,cubic
4346,cubic
4347,orthorhombic
4348,cubic
4349,cubic
4350,cubic
4351,cubic
4352,cubic
4353,cubic
4354,orthorhombic
4355,cubic
4356,cubic
4357,cubic
4358,cubic
4359,orthorhombic
4360,cubic
4361,cubic
4362,cubic
4363,orthorhombic
4364,cubic
4365,cubic
4366,cubic
4367,cubic
4368,orthorhombic
4369,orthorhombic
4370,cubic
4371,cubic
4372,orthorhombic
4373,cubic
4374,cubic
4375,cubic
4376,orthorhombic
4377,cubic
4378,orthorhombic
4379,cubic
4380,orthorhombic
4381,orthorhombic
4382,cubic
4383,orthorhombic
4384,orthorhombic
4385,orthorhombic
4386,cubic
4387,cubic
4388,cubic
4389,orthorhombic
4390,orthorhombic
4391,cubic
4392,orthorhombic
4393,cubic
4394,cubic
4395,cubic
4396,orthorhombic
4397,orthorhombic
4398,cubic
4399,orthorhombic
4400,orthorhombic
4401,cubic
4402,cubic
4403,orthorhombic
4404,orthorhombic
4405,cubic
4406,cubic
4407,cubic
4408,orthorhombic
4409,orthorhombic
4410,orthorhombic
4411,orthorhombic
4412,orthorhombic
4413,orthorhombic
4414,cubic
4415,orthorhombic
4416,orthorhombic
4417,orthorhombic
4418,orthorhombic
4419,cubic
4420,orthorhombic
4421,orthorhombic
4422,cubic
4423,orthorhombic
4424,orthorhombic
4425,orthorhombic
4426,orthorhombic
4427,orthorhombic
4428,rhombohedral
4429,cubic
4430,orthorhombic
4431,cubic
4432,orthorhombic
4433,cubic
4434,orthorhombic
4435,cubic
4436,orthorhombic
4437,orthorhombic
4438,cubic
4439,cubic
4440,orthorhombic
4441,orthorhombic
4442,cubic
4443,cubic
4444,orthorhombic
4445,orthorhombic
4446,cubic
4447,cubic
4448,cubic
4449,cubic
4450,cubic
4451,orthorhombic
4452,cubic
4453,cubic
4454,orthorhombic
4455,cubic
4456,orthorhombic
4457,cubic
4458,cubic
4459,cubic
4460,cubic
4461,cubic
4462,cubic
4463,orthorhombic
4464,cubic
4465,cubic
4466,cubic
4467,cubic
4468,cubic
4469,cubic
4470,cubic
4471,cubic
4472,cubic
4473,cubic
4474,orthorhombic
4475,cubic
4476,cubic
4477,cubic
4478,cubic
4479,orthorhombic
4480,cubic
4481,rhombohedral
4482,orthorhombic
4483,cubic
4484,cubic
4485,rhombohedral
4486,cubic
4487,orthorhombic
4488,cubic
4489,cubic
4490,cubic
4491,rhombohedral
4492,cubic
4493,cubic
4494,cubic
4495,cubic
4496,cubic
4497,orthorhombic
4498,cubic
4499,orthorhombic
4500,rhombohedral
4501,cubic
4502,cubic
4503,cubic
4504,cubic
4505,cubic
4506,cubic
4507,cubic
4508,cubic
4509,rhombohedral
4510,cubic
4511,orthorhombic
4512,cubic
4513,cubic
4514,orthorhombic
4515,orthorhombic
4516,cubic
4517,cubic
4518,cubic
4519,orthorhombic
4520,cubic
4521,cubic
4522,orthorhombic
4523,cubic
4524,orthorhombic
4525,cubic
4526,cubic
4527,cubic
4528,cubic
4529,cubic
4530,cubic
4531,orthorhombic
4532,cubic
4533,cubic
4534,cubic
4535,cubic
4536,cubic
4537,cubic
4538,cubic
4539,cubic
4540,cubic
4541,orthorhombic
4542,orthorhombic
4543,cubic
4544,cubic
4545,cubic
4546,cubic
4547,cubic
4548,orthorhombic
4549,cubic
4550,cubic
4551,cubic
4552,cubic
4553,orthorhombic
4554,cubic
4555,orthorhombic
4556,cubic
4557,cubic
4558,orthorhombic
4559,cubic
4560,cubic
4561,cubic
4562,cubic
4563,cubic
4564,cubic
4565,cubic
4566,orthorhombic
4567,orthorhombic
4568,cubic
4569,cubic
4570,cubic
4571,cubic
4572,cubic
4573,orthorhombic
4574,cubic
4575,orthorhombic
4576,cubic
4577,cubic
4578,cubic
4579,orthorhombic
4580,cubic
4581,cubic
